id_name,number_of_parameters,context_window,finetuned,company,date_release
mixtral-moe-unknown-unknown-unknown-8x22-unknown-instruct-false,176.0,65536.0,False,mistralai,2024-10-31
mixtral-moe-unknown-unknown-unknown-8x22-unknown-unknown-false,176.0,65536.0,False,mistralai,2024-10-31
mixtral-moe-unknown-unknown-unknown-8x7-unknown-instruct-false,56.0,32768.0,False,mistralai,2024-10-31
mixtral-unknown-unknown-0.1-unknown-8x22-unknown-instruct-false,176.0,65536.0,False,mistralai,2024-10-21
mixtral-unknown-unknown-0.1-unknown-8x7-unknown-instruct-false,,,False,mistralai,2023-12-11
mixtral-unknown-unknown-0.1-unknown-8x7-unknown-unknown-false,56.0,32000.0,False,mistralai,2024-06-04
mixtral-unknown-unknown-unknown-unknown-46.7-unknown-unknown-false,46.7,32000.0,False,mistralai,2023-12-11
mixtral-unknown-unknown-unknown-unknown-7-unknown-unknown-false,7.0,,False,mistralai,2024-09-27
mixtral-unknown-unknown-unknown-unknown-8x22-unknown-instruct-false,176.0,64000.0,False,mistralai,2024-04-17
mixtral-unknown-unknown-unknown-unknown-8x22-unknown-unknown-false,176.0,23000.0,False,mistralai,2024-04-17
mixtral-unknown-unknown-unknown-unknown-8x7-32-instruct-false,56.0,32000.0,False,mistralai,2023-12-08
mixtral-unknown-unknown-unknown-unknown-8x7-unknown-chat-false,46.7,32000.0,False,mistralai,2023-12-11
mixtral-unknown-unknown-unknown-unknown-8x7-unknown-instruct-false,46.7,32768.0,False,mistralai,2023-12-11
mixtral-unknown-unknown-unknown-unknown-8x7-unknown-unknown-false,46.7,32000.0,False,mistralai,2023-12-08
ml318br-unknown-carson-unknown-unknown-unknown-unknown-unknown-false,0.0,8192.0,False,carson,2024-10-21
moe-unknown-unknown-unknown-unknown-176-unknown-unknown-false,,,,,
moe-unknown-unknown-unknown-unknown-480-unknown-unknown-false,480.0,,False,,2024-07-03
moe-unknown-unknown-unknown-unknown-56-unknown-unknown-false,56.0,,False,,2024-07-03
moe-unknown-unknown-unknown-unknown-56.1-unknown-unknown-false,176.0,,False,,2024-08-26
mpt-chat-unknown-unknown-unknown-7-unknown-unknown-false,7.0,2000.0,False,mosaic,2023-05-05
mpt-unknown-unknown-unknown-unknown-30-unknown-chat-false,30.0,8000.0,False,mosaic,2023-06-22
mpt-unknown-unknown-unknown-unknown-30-unknown-instruct-false,30.0,,False,mosaic,2023-06-22
mpt-unknown-unknown-unknown-unknown-30-unknown-unknown-false,30.0,450.0,False,mosaic,2023-06-22
mpt-unknown-unknown-unknown-unknown-7-unknown-unknown-false,7.0,2450.0,False,mosaic,2023-05-05
mt0-xxl-unknown-unknown-unknown-13-unknown-unknown-false,13.0,4096.0,False,bigscience,2022-11-03
mythalion-unknown-unknown-unknown-unknown-13-unknown-unknown-false,13.0,8192.0,False,pygmalionai,2024-05-28
mythomax-unknown-lite-l2-unknown-13-unknown-unknown-false,13.0,4096.0,False,gryphe,2024-10-21
mythomax-unknown-turbo-l2-unknown-13-unknown-unknown-false,,,False,gryphe,2024-05-20
mythomax-unknown-unknown-l2-unknown-13-unknown-unknown-false,13.0,4000.0,False,gryphe,2023-12-25
mythomist-unknown-unknown-unknown-unknown-7-unknown-unknown-false,7.0,4096.0,False,gryphe,2024-10-21
nemotron-unknown-unknown-4-unknown-340-unknown-instruct-false,340.0,,False,nvidia,2024-06-14
neural-chat-awq-3.1-unknown-7-unknown-unknown-false,7.0,,False,thebloke,2024-10-31
nexusraven-unknown-unknown-unknown-unknown-13-unknown-unknown-false,13.0,16000.0,False,nexusai,2023-09-28
noromaid-unknown-unknown-unknown-unknown-20-unknown-unknown-false,,8192.0,False,thebloke,2024-10-15
o1-mini-unknown-unknown-20240912-unknown-unknown-unknown-false,0.274,128000.0,False,openai,2024-09-12
o1-mini-unknown-unknown-unknown-unknown-unknown-unknown-false,0.274,128000.0,False,openai,2024-09-12
o1-preview-unknown-unknown-20240912-unknown-unknown-unknown-false,0.274,128000.0,False,openai,2024-10-21
o1-preview-unknown-unknown-unknown-unknown-unknown-unknown-false,0.274,128000.0,False,openai,2024-09-12
olmo-twin-unknown-2-unknown-7-unknown-unknown-false,7.0,2000.0,False,allen institute for ai,2024-09-27
olmo-unknown-unknown-unknown-unknown-7-unknown-instruct-false,7.0,2048.0,False,olmoai,2024-10-06
olmo-unknown-unknown-unknown-unknown-7-unknown-unknown-false,7.0,2000.0,False,olmoai,2024-06-18
openai-unknown-unknown-3.5-unknown-unknown-unknown-instruct-false,20.0,4000.0,False,openai,2024-07-03
openchat-unknown-unknown-3.5-0106-unknown-unknown-unknown-false,7.0,8192.0,False,openchat,2024-10-31
openchat-unknown-unknown-3.5-unknown-7-unknown-unknown-false,7.0,8192.0,False,openchat,2023-11-05
openchat-unknown-unknown-3.5-unknown-unknown-unknown-unknown-false,0.0,8000.0,False,openchat,2023-09-01
openchat-unknown-unknown-3.6-unknown-8-unknown-unknown-false,8.0,8192.0,False,openchat,2024-05-22
openchat-unknown-unknown-unknown-unknown-7-unknown-unknown-false,7.0,4096.0,False,openchat,2023-11-28
openhermes-mistral-awq-2.5-unknown-7-unknown-unknown-false,7.0,,False,thebloke,2024-10-31
openhermes-mistral-unknown-2-unknown-7-unknown-unknown-false,7.0,8000.0,False,teknium,2024-06-18
openhermes-mistral-unknown-2.5-unknown-7-unknown-unknown-false,7.0,4096.0,False,teknium,2023-11-03
openorca-mistral-unknown-unknown-unknown-7-unknown-unknown-false,7.0,8000.0,False,teknium,2023-10-02
palm-text-bison-2-unknown-unknown-unknown-unknown-false,,,False,google,2024-02-14
palm-unknown-bison-2-unknown-unknown-32-chat-false,,32000.0,False,google,2024-03-10
palm-unknown-bison-2-unknown-unknown-32-unknown-false,,32000.0,False,google,2024-03-10
palm-unknown-bison-2-unknown-unknown-unknown-chat-false,,,False,google,2023-05-10
palm-unknown-bison-2-unknown-unknown-unknown-text-false,,,False,google,2023-05-10
palm-unknown-chat-2-unknown-unknown-32-code-false,,32760.0,False,google,2024-10-21
palm-unknown-unicorn-2-unknown-unknown-unknown-text-false,,128000.0,False,google,2023-11-30
palm-unknown-unknown-2-unknown-unknown-32-chat-false,,32000.0,False,google,2024-10-21
phi-medium-unknown-3-unknown-unknown-128-instruct-false,,128000.0,False,microsoft,2024-05-21
phi-medium-unknown-3-unknown-unknown-4-instruct-false,,4000.0,False,microsoft,2024-05-21
phi-medium-unknown-3-unknown-unknown-4-unknown-false,,4000.0,False,microsoft,2024-04-23
phi-medium-unknown-3-unknown-unknown-unknown-instruct-false,,128000.0,False,microsoft,2024-06-10
phi-mini-unknown-3-unknown-unknown-128-instruct-false,,128000.0,False,microsoft,2024-06-01
phi-mini-unknown-3-unknown-unknown-4-instruct-false,,4000.0,False,microsoft,2024-07-05
phi-mini-unknown-3-unknown-unknown-unknown-instruct-false,,128000.0,False,microsoft,2024-06-10
phi-mini-unknown-3.5-unknown-unknown-128-instruct-false,,128000.0,False,microsoft,2024-06-01
phi-moe-unknown-3.5-unknown-unknown-unknown-instruct-false,,128000.0,False,microsoft,2024-08-20
phi-small-unknown-3-unknown-unknown-128-instruct-false,,128000.0,False,microsoft,2024-06-01
phi-small-unknown-3-unknown-unknown-8-instruct-false,,8000.0,False,microsoft,2024-05-21
phi-unknown-unknown-2-unknown-unknown-unknown-unknown-false,2.0,2000.0,False,microsoft,2024-07-03
phi-unknown-unknown-3.5-unknown-unknown-unknown-vision-false,4.2,128000.0,False,microsoft,2024-09-27
phi-vision-instruct-unknown-3.5-unknown-unknown-unknown-false,,32064.0,False,microsoft,2024-10-31
pixtral-unknown-unknown-bf16-unknown-12-unknown-unknown-false,12.0,,False,mistralai,2024-09-17
pixtral-unknown-unknown-unknown-12-unknown-unknown-false,12.0,32768.0,False,mistralai,2024-09-17
pixtral-unknown-unknown-unknown-unknown-12-unknown-unknown-false,12.0,4096.0,False,mistralai,2024-09-11
platypus-unknown-unknown-2-unknown-70-unknown-instruct-false,70.0,4000.0,False,platypusai,2024-06-18
pretrained-classification-unknown-unknown-unknown-unknown-unknown-unknown-false,,,False,,2024-07-03
pretrained-segmentation-unknown-unknown-unknown-unknown-unknown-unknown-false,,,False,,2024-07-03
prompt-llm-unknown-unknown-unknown-unknown-unknown-unknown-false,0.274,128000.0,False,replicateai,2024-02-01
pythia-reward-unknown-unknown-unknown-7-unknown-unknown-false,,,False,eleutherai,2023-07-14
pythia-sft-unknown-4-unknown-12-unknown-unknown-false,12.0,2000.0,False,eleutherai,2023-03-25
pythia-unknown-base-unknown-unknown-7-unknown-chat-false,7.0,2000.0,False,togetherai,2023-03-30
pythia-unknown-unknown-unknown-unknown-0.07-unknown-unknown-false,0.07,,False,eleutherai,2024-10-31
pythia-unknown-unknown-unknown-unknown-0.41-unknown-unknown-false,0.41,,False,eleutherai,2024-10-31
pythia-unknown-unknown-unknown-unknown-12-unknown-unknown-false,12.0,2048.0,False,eleutherai,2024-10-31
pythia-unknown-unknown-unknown-unknown-7-unknown-chat-false,7.0,,False,eleutherai,2023-11-29
qwen-instruct-turbo-2.5-unknown-7-unknown-instruct-false,7.0,32768.0,False,alibaba,2024-10-21
qwen-instruct-unknown-2-unknown-7-unknown-unknown-false,7.0,,False,alibaba,2024-10-31
qwen-instruct-unknown-2-unknown-72-unknown-unknown-false,72.0,,False,alibaba,2024-10-31
qwen-instruct-unknown-2.5-unknown-7-unknown-instruct-false,7.0,131072.0,False,alibaba,2024-09-19
qwen-math-unknown-2.5-unknown-72-unknown-instruct-false,72.0,4096.0,False,alibaba,2024-10-31
qwen-unknown-awq-1.5-unknown-14-unknown-chat-false,14.0,,False,alibaba,2024-10-31
qwen-unknown-awq-1.5-unknown-7-unknown-chat-false,7.0,,False,alibaba,2024-10-31
qwen-unknown-float8-2.5-unknown-405-unknown-unknown-false,72.0,,False,alibaba,2024-10-31
qwen-unknown-turbo-2.5-unknown-7-unknown-instruct-false,7.0,32000.0,False,alibaba,2024-09-18
qwen-unknown-turbo-2.5-unknown-72-unknown-instruct-false,72.0,32000.0,False,alibaba,2024-09-18
qwen-unknown-unknown-1.5-unknown-0.5-unknown-chat-false,0.5,32768.0,False,alibaba,2024-10-21
qwen-unknown-unknown-1.5-unknown-0.5-unknown-unknown-false,0.5,32000.0,False,alibaba,2024-09-27
qwen-unknown-unknown-1.5-unknown-1.8-unknown-chat-false,1.8,32768.0,False,alibaba,2024-10-21
qwen-unknown-unknown-1.5-unknown-110-unknown-chat-false,110.0,32768.0,False,alibaba,2024-04-25
qwen-unknown-unknown-1.5-unknown-14-unknown-chat-false,14.0,32768.0,False,alibaba,2024-09-18
qwen-unknown-unknown-1.5-unknown-32-unknown-chat-false,32.0,32768.0,False,alibaba,2024-09-18
qwen-unknown-unknown-1.5-unknown-4-unknown-chat-false,4.0,32768.0,False,alibaba,2024-09-18
qwen-unknown-unknown-1.5-unknown-7-unknown-chat-false,7.0,32768.0,False,alibaba,2023-08-03
qwen-unknown-unknown-1.5-unknown-7-unknown-unknown-false,7.0,65536.0,False,alibaba,2024-10-31
qwen-unknown-unknown-1.5-unknown-72-unknown-chat-false,72.0,32768.0,False,alibaba,2024-09-18
qwen-unknown-unknown-1.5-unknown-72-unknown-unknown-false,72.0,32000.0,False,alibaba,2024-09-27
qwen-unknown-unknown-2-unknown-1.5-unknown-instruct-false,1.5,128000.0,False,alibaba,2024-06-07
qwen-unknown-unknown-2-unknown-7-unknown-instruct-false,7.0,32768.0,False,alibaba,2024-09-27
qwen-unknown-unknown-2-unknown-7-unknown-unknown-false,7.0,32000.0,False,alibaba,2024-07-16
qwen-unknown-unknown-2-unknown-72-unknown-instruct-false,72.0,32768.0,False,alibaba,2024-06-07
qwen-unknown-unknown-2-unknown-72-unknown-unknown-false,72.71,32000.0,False,alibaba,2024-06-07
qwen-unknown-unknown-2.5-1.5-unknown-unknown-instruct-false,1.5,32768.0,False,alibaba,2024-10-31
qwen-unknown-unknown-2.5-1.5-unknown-unknown-unknown-false,1.5,32768.0,False,alibaba,2024-10-31
qwen-unknown-unknown-2.5-unknown-14-unknown-instruct-false,14.0,32768.0,False,alibaba,2024-10-31
qwen-unknown-unknown-2.5-unknown-14-unknown-unknown-false,14.0,131072.0,False,alibaba,2024-10-31
qwen-unknown-unknown-2.5-unknown-32-unknown-instruct-false,32.0,32768.0,False,alibaba,2024-10-31
qwen-unknown-unknown-2.5-unknown-32-unknown-unknown-false,32.0,131072.0,False,alibaba,2024-10-31
qwen-unknown-unknown-2.5-unknown-7-unknown-instruct-false,7.0,32768.0,False,alibaba,2024-10-31
qwen-unknown-unknown-2.5-unknown-7-unknown-unknown-false,7.0,32768.0,False,alibaba,2024-10-31
qwen-unknown-unknown-2.5-unknown-72-unknown-instruct-false,72.0,131072.0,False,alibaba,2024-09-18
qwen-unknown-unknown-2.5-unknown-72-unknown-unknown-false,72.0,131072.0,False,alibaba,2024-10-31
qwen-unknown-unknown-unknown-unknown-14-unknown-chat-false,14.0,8000.0,False,alibaba,2024-09-18
qwen-unknown-unknown-unknown-unknown-32-unknown-unknown-false,,,False,alibaba,2024-04-02
qwen-unknown-unknown-unknown-unknown-7-unknown-chat-false,7.0,32000.0,False,alibaba,2024-06-18
qwen-unknown-unknown-unknown-unknown-7-unknown-unknown-false,7.0,32000.0,False,alibaba,2024-06-18
qwen-vl-unknown-2-unknown-7-unknown-instruct-false,7.2,32768.0,False,alibaba,2024-08-30
qwen-vl-unknown-2-unknown-72-unknown-instruct-false,72.71,32768.0,False,alibaba,2024-09-18
redpajama-incite-unknown-unknown-unknown-3-unknown-chat-false,3.0,2000.0,False,togetherai,2023-05-09
redpajama-incite-unknown-unknown-unknown-3-unknown-instruct-false,3.0,,False,togetherai,2023-05-05
redpajama-incite-unknown-unknown-unknown-3-unknown-unknown-false,3.0,2000.0,False,togetherai,2023-05-05
redpajama-incite-unknown-unknown-unknown-7-unknown-chat-false,7.0,2000.0,False,togetherai,2023-06-06
redpajama-incite-unknown-unknown-unknown-7-unknown-instruct-false,7.0,,False,togetherai,2023-06-06
redpajama-incite-unknown-unknown-unknown-7-unknown-unknown-false,7.0,,False,togetherai,2023-06-06
reka-core-unknown-unknown-unknown-unknown-unknown-unknown-false,,,False,rekaai,2024-04-18
reka-edge-unknown-unknown-unknown-unknown-unknown-unknown-false,,,False,rekaai,2024-06-13
reka-flash-unknown-unknown-unknown-unknown-unknown-unknown-false,21.0,,False,rekaai,2024-02-28
reka-spark-unknown-unknown-unknown-unknown-unknown-unknown-false,0.274,128000.0,False,rekaai,2024-09-27
remm-slerp-unknown-l2-unknown-13-unknown-unknown-false,13.0,4000.0,False,remmai,2024-06-18
replit-code-unknown-1-unknown-3-unknown-unknown-false,3.0,2000.0,False,replit,2023-07-14
rerank-unknown-unknown-unknown-unknown-unknown-unknown-unknown-false,,,False,cohere,2024-04-09
rocinante-unknown-unknown-unknown-12-unknown-unknown-false,12.0,32768.0,False,thedrummer,2024-10-21
sdxl-unknown-unknown-unknown-unknown-unknown-unknown-false,,,False,stabilityai,2024-06-18
sensechat-character-pro-unknown-unknown-unknown-unknown-unknown-false,,32000.0,False,sensetime,2024-10-31
sensechat-character-unknown-unknown-unknown-unknown-unknown-unknown-false,,8000.0,False,sensetime,2024-10-31
sensechat-unknown-cantonais-5-unknown-unknown-unknown-unknown-false,,32000.0,False,sensetime,2024-10-31
sensechat-unknown-turbo-unknown-unknown-unknown-unknown-unknown-false,,,False,sensetime,2024-10-31
sensechat-unknown-unknown-5-unknown-unknown-unknown-unknown-false,,128000.0,False,sensetime,2024-10-31
sensechat-unknown-unknown-unknown-unknown-unknown-128-unknown-false,,128000.0,False,sensetime,2024-10-31
sensechat-unknown-unknown-unknown-unknown-unknown-32-unknown-false,,32000.0,False,sensetime,2024-10-31
sensechat-unknown-unknown-unknown-unknown-unknown-unknown-unknown-false,,4000.0,False,sensetime,2024-10-31
sensechat-unknown-vision-unknown-unknown-unknown-unknown-unknown-false,,16000.0,False,sensetime,2024-10-31
snowflake-arctic-unknown-unknown-unknown-unknown-unknown-instruct-false,0.0,4096.0,False,snowflake,2024-04-24
solar-docvision-unknown-unknown-unknown-unknown-unknown-unknown-false,,,False,upstageai,2024-09-27
solar-mini-unknown-unknown-unknown-unknown-unknown-unknown-false,0.274,128000.0,False,upstageai,2023-12-01
solar-pro-unknown-unknown-unknown-unknown-unknown-unknown-false,,,False,upstageai,2024-09-27
solar-unknown-unknown-1-unknown-11-unknown-instruct-false,11.0,4000.0,False,upstageai,2024-06-18
sonar-medium-unknown-unknown-unknown-unknown-unknown-online-false,,,False,perplexityai,2024-01-31
sonar-small-unknown-unknown-unknown-unknown-unknown-online-false,,,False,perplexityai,2024-01-31
sqlcoder-unknown-unknown-2-unknown-7-unknown-unknown-false,7.0,,False,defog,2024-10-31
sqlcoder-unknown-unknown-unknown-15-unknown-unknown-unknown-false,15.0,8000.0,False,defog,2024-07-03
sqlcoder-unknown-unknown-unknown-unknown-unknown-unknown-false,,,False,defog,2024-06-18
stable-code-unknown-unknown-unknown-3-unknown-unknown-false,3.0,,False,stabilityai,2024-10-31
stable-image-core-unknown-unknown-unknown-unknown-unknown-unknown-false,12.4,,False,stabilityai,2024-09-27
stablelm-alpha-unknown-unknown-3-unknown-unknown-base-false,3.0,4000.0,False,stabilityai,2024-06-18
stablelm-sft-unknown-7-unknown-7-unknown-unknown-false,7.0,4000.0,False,stabilityai,2023-04-12
starcoder-unknown-unknown-unknown-unknown-15.5-unknown-unknown-false,15.5,8192.0,False,bigcode,2024-10-31
starcoder-unknown-unknown-unknown-unknown-16-unknown-unknown-false,16.0,8000.0,False,bigcode,2023-05-09
starcoder-unknown-unknown-unknown-unknown-7-unknown-unknown-false,7.0,8192.0,False,bigcode,2024-10-31
starcoder-unknown-unknown-unknown-unknown-unknown-unknown-false,15.5,,False,bigcode,2024-02-14
starcoder2-unknown-unknown-unknown-15-unknown-unknown-instruct-false,15.0,16384.0,False,bigcode,2024-05-01
starcoder2-unknown-unknown-unknown-unknown-15-unknown-unknown-false,15.0,8000.0,False,bigcode,2024-05-20
starcoder2-unknown-unknown-unknown-unknown-3-unknown-unknown-false,3.0,16384.0,False,bigcode,2024-10-31
starcoder2-unknown-unknown-unknown-unknown-7-unknown-unknown-false,7.0,16384.0,False,bigcode,2024-10-31
starcoderchat-alpha-unknown-unknown-unknown-16-unknown-unknown-false,16.0,8000.0,False,bigcode,2023-05-02
starling-lm-beta-unknown-unknown-7-unknown-unknown-false,7.0,,False,nexusflow,2024-10-31
stripedhyena-hessian-unknown-unknown-unknown-7-unknown-unknown-false,7.0,32000.0,False,together,2024-06-18
stripedhyena-nous-unknown-unknown-unknown-7-unknown-unknown-false,7.0,32000.0,False,together,2024-07-03
summarization-unknown-unknown-unknown-unknown-unknown-unknown-false,,,False,,2023
supreme-control-unknown-unknown-unknown-unknown-unknown-unknown-false,,,False,alep-alpha,2023-03-21
supreme-unknown-unknown-unknown-unknown-unknown-unknown-unknown-false,,,False,alep-alpha,2023-02-01
test-unknown-unknown-11-unknown-unknown-unknown-unknown-false,0.0,4096.0,False,test,2024-10-21
tinyllama-unknown-unknown-1.0-unknown-1.1-unknown-chat-false,1.1,,False,tinyllama,2024-10-31
titan-text-express-unknown-unknown-unknown-unknown-unknown-unknown-false,200.0,,False,amazon,2023-11-29
titan-text-lite-unknown-unknown-unknown-unknown-unknown-unknown-false,,,False,amazon,2023-11-29
titan-text-premier-unknown-unknown-unknown-unknown-unknown-unknown-false,200.0,,False,amazon,2024-05-07
toppy-m-nitro-unknown-unknown-7-unknown-unknown-false,7.0,4096.0,False,thebloke,2024-10-21
toppy-m-unknown-unknown-unknown-7-unknown-unknown-false,7.0,4096.0,False,thebloke,2024-05-20
una-cybertron-bf16-2-unknown-7-unknown-unknown-false,7.0,,False,fblgit,2024-10-31
unknown-summarize-unknown-unknown-unknown-unknown-unknown-unknown-false,,,,,
unknown-text-unknown-unknown-unknown-unknown-unknown-summarize-false,,,,,
unknown-unknown-unknown-unknown-unknown-unknown-false,,,,,
unknown-unknown-unknown-unknown-unknown-unknown-true,,,,,
vanilla-language-unknown-unknown-unknown-34-unknown-unknown-false,,,False,perplexityai,2024-01-31
vanilla-language-unknown-unknown-unknown-7-unknown-unknown-false,7.0,4096.0,False,perplexityai,2023-07-31
vanilla-language-unknown-unknown-unknown-70-unknown-unknown-false,70.0,4096.0,False,perplexityai,2023-07-01
vanilla-language-unknown-unknown-unknown-8x7-unknown-unknown-false,,,False,perplexityai,2024-03-01
vanilla-unknown-unknown-unknown-unknown-34-unknown-unknown-false,,,False,perplexityai,2023-07-01
vanilla-unknown-unknown-unknown-unknown-7-unknown-unknown-false,7.0,4096.0,False,perplexityai,2024-03-26
vanilla-unknown-unknown-unknown-unknown-70-unknown-unknown-false,70.0,4096.0,False,perplexityai,2023-07-01
vanilla-unknown-unknown-unknown-unknown-8x7-unknown-unknown-false,,,False,perplexityai,2024-03-26
vicuna-t5-fastchat-unknown-unknown-3-unknown-unknown-false,3.0,512.0,False,lmsys,2023-04-01
vicuna-unknown-unknown-1.1-unknown-13-unknown-unknown-false,,,False,lmsys,2024-09-19
vicuna-unknown-unknown-1.3-unknown-13-unknown-unknown-false,13.0,2048.0,False,lmsys,2023-06-18
vicuna-unknown-unknown-1.3-unknown-7-unknown-unknown-false,7.0,2048.0,False,lmsys,2023-06-22
vicuna-unknown-unknown-1.5-unknown-13-16-unknown-false,13.0,16000.0,False,lmsys,2024-08-31
vicuna-unknown-unknown-1.5-unknown-13-unknown-unknown-false,13.0,4000.0,False,lmsys,2024-10-17
vicuna-unknown-unknown-1.5-unknown-7-unknown-unknown-false,7.0,2000.0,False,lmsys,2024-10-15
weaver-alpha-unknown-unknown-unknown-unknown-unknown-unknown-false,,8000.0,False,mancer,2024-10-21
wizardcoder-unknown-unknown-1.0-34-unknown-unknown-python-false,34.0,8000.0,False,microsoft,2023-08-27
wizardcoder-unknown-unknown-34-unknown-unknown-unknown-python-false,34.0,,False,microsoft,2024-02-14
wizardlm-unknown-unknown-1.2-unknown-13-unknown-unknown-false,13.0,4000.0,False,microsoft,2024-05-28
wizardlm-unknown-unknown-2-unknown-7-unknown-unknown-false,7.0,32000.0,False,microsoft,2024-04-15
wizardlm-unknown-unknown-2-unknown-8x22-unknown-unknown-false,176.0,64000.0,False,microsoft,2024-04-15
wizardlm-unknown-unknown-2-unknown-unknown-unknown-unknown-false,176.0,,False,microsoft,2024-09-27
wizardlm-unknown-unknown-unknown-unknown-70-unknown-unknown-false,70.0,,False,microsoft,2024-02-14
xwin-unknown-unknown-unknown-unknown-70-unknown-unknown-false,70.0,4096.0,False,thebloke,2023-09-01
yi-large-unknown-unknown-unknown-unknown-unknown-unknown-false,100.0,32768.0,False,01ai,2024-07-03
yi-unknown-unknown-unknown-unknown-34-unknown-chat-false,34.0,4096.0,False,01ai,2023-11-23
yi-unknown-unknown-unknown-unknown-34-unknown-unknown-false,34.0,4096.0,False,01ai,2024-10-31
yi-unknown-unknown-unknown-unknown-6-200-unknown-false,,,False,01ai,2023-11-05
yi-unknown-unknown-unknown-unknown-6-unknown-base-false,6.0,4000.0,False,01ai,2024-06-18
yi-unknown-unknown-unknown-unknown-6-unknown-unknown-false,6.0,4096.0,False,01ai,2024-10-31
zephyr-beta-awq-unknown-unknown-7-unknown-unknown-false,7.0,,False,thebloke,2024-10-31
zephyr-beta-unknown-unknown-unknown-7-unknown-unknown-false,7.0,4096.0,False,thebloke,2024-10-31
zephyr-unknown-unknown-unknown-unknown-7-unknown-unknown-false,7.0,32000.0,False,thebloke,2023-11-29
zephyr-unknown-unknown-unknown-unknown-8x22-unknown-unknown-false,,,False,thebloke,2024-04-12
