name,id_name,2024-06-18,2024-07-03,2024-08-26,2024-09-27,2024-10-21
"Stable Diffusion 1.5 (100 steps, 1024x1024)",stablediffusion-unknown-unknown-1.5-1024x1024-100-false-unknown-false,,17.5,17.5,,
"Stable Diffusion 3 (25 steps, 512x512)",stablediffusion-unknown-unknown-3-512x512-25-false-unknown-false,,0.35000000000000003,0.35000000000000003,,
"Stable Diffusion 3 (25 steps, 1024x1024)",stablediffusion-unknown-unknown-3-1024x1024-25-false-unknown-false,,3.5000000000000004,3.5000000000000004,,
"Stable Diffusion 3 (50 steps, 512x512)",stablediffusion-unknown-unknown-3-512x512-50-false-unknown-false,,0.7000000000000001,0.7000000000000001,,
"Stable Diffusion 3 (50 steps, 1024x1024)",stablediffusion-unknown-unknown-3-1024x1024-50-false-unknown-false,,7.000000000000001,7.000000000000001,,
"Stable Diffusion 3 (75 steps, 512x512)",stablediffusion-unknown-unknown-3-512x512-75-false-unknown-false,,1.225,1.225,,
"Stable Diffusion 3 (75 steps, 1024x1024)",stablediffusion-unknown-unknown-3-1024x1024-75-false-unknown-false,,12.25,12.25,,
"Stable Diffusion 3 (100 steps, 512x512)",stablediffusion-unknown-unknown-3-512x512-100-false-unknown-false,,1.7500000000000002,1.7500000000000002,,
"Stable Diffusion 3 (100 steps, 1024x1024)",stablediffusion-unknown-unknown-3-1024x1024-100-false-unknown-false,,17.5,17.5,,
"FLUX Realism LoRA (25 steps, 512x512)",flux-realism-unknown-1-512x512-25-false-unknown-true,,0.35000000000000003,0.35000000000000003,,
"FLUX Realism LoRA (25 steps, 1024x1024)",flux-realism-unknown-1-1024x1024-25-false-unknown-true,,3.5000000000000004,3.5000000000000004,,
"FLUX Realism LoRA (50 steps, 512x512)",flux-realism-unknown-1-512x512-50-false-unknown-true,,0.7000000000000001,0.7000000000000001,,
"FLUX Realism LoRA (50 steps, 1024x1024)",flux-realism-unknown-1-1024x1024-50-false-unknown-true,,7.000000000000001,7.000000000000001,,
"FLUX Realism LoRA (75 steps, 512x512)",flux-realism-unknown-1-512x512-75-false-unknown-true,,1.225,1.225,,
